,Author(s),Title,Publication Date,Source,Page Numbers,Link,Category,Abstract,Countries,heatwave,heat wave,heat  wave,heat  action  plan,heat  health,heat early warning system,heat-health action plan,heat-health warning  systems,extreme heat management,heat wave management,public health heat wave alert,Presence of heatwave warning from WMO dataset
454,"D Lowe, KL Ebi, B Forsberg - … of environmental research and public health, 2011 - mdpi.com",Heatwave early warning systems and adaptation advice to reduce human health consequences of heatwaves,"D Lowe, KL Ebi, B Forsberg - … of environmental research and public health, 2011 - mdpi.com","D Lowe, KL Ebi, B Forsberg - … of environmental research and public health, 2011 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/8/12/4623,Academic Journal,"… Within the notification strategies, none of the HEWS present heat health risk information in a 
… options for presenting the risks associated with heat waves. A review of statistical formats [40…",Slovakia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
455,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Australia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
456,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Belgium,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
457,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Canada,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
458,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Switzerland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
459,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",China,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
460,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Denmark,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
461,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Spain,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
462,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",France,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
463,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Georgia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
464,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",India,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
465,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Italy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
466,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",Oman,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
467,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",Heat waves and morbidity: current knowledge and further direction-a comprehensive literature review,"M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com","M Li, S Gu, P Bi, J Yang, Q Liu - … research and public health, 2015 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/12/5/5256,Academic Journal,"… heat waves and the health indicators that can be used in the early warning systems to guide 
the public health … Yet there is a knowledge gap in the impact of heat waves on morbidity. In …",United States,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
468,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Australia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
469,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Switzerland,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
470,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Georgia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
471,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",India,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
472,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Nepal,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
473,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Oman,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
474,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Pakistan,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
475,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",Sweden,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
476,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",Advancing our understanding of heat wave criteria and associated health impacts to improve heat wave alerts in developing country settings,"A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com","A Nori-Sarma, T Benmarhnia, A Rajiva… - … and public health, 2019 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/16/12/2089,Academic Journal,"… can inform policy on heat wave alerts to maximize the public health impact while minimizing 
… during heat wave alerts; this may avoid saturating the public with heat wave warnings, which …",United States,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
477,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Australia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
478,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Switzerland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
479,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",China,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
480,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Spain,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
481,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",France,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
482,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Georgia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
483,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Hong Kong,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
484,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",India,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
485,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Japan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",South Korea,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
487,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Oman,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
488,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Sweden,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489,"Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Analysis on effectiveness of impact based heatwave warning considering severity and likelihood of health impacts in Seoul, Korea","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com","Y Chae, J Park - … Journal of Environmental Research and Public Health, 2021 - mdpi.com",[PDF] mdpi.com,https://www.mdpi.com/1660-4601/18/5/2380,Academic Journal,"… Some studies have shown that excess mortality from heat waves in London increased 
dramatically at about 19 C [30,31]. Emergency department visits (2011~2013) in Shanghai, China …",Tanzania,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
490,,,,,,"https://cdn.abcotvs.com/dip/images/5343664_061219-cc-accuwx-heat-wave-formation-vid.jpg?w%3D1600&amp;imgrefurl=https://abc7chicago.com/what-is-a-heat-wave-how-does-form-severe-weather-california/5343678/&amp;h=900&amp;w=1600&amp;tbnid=22ctqHBvxB1DvM&amp;q=heat+wave&amp;tbnh=84&amp;tbnw=150&amp;usg=AI4_-kR1VxGfXP1lcU0-rIL1ZAnmz2OH6w&amp;vet=1&amp;docid=Ax9tG6GkM0b95M&amp;sa=X&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ9QF6BAgIEAo""",Other,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
491,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Australia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
492,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Belgium,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
493,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Bermuda,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
494,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Canada,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
495,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,China,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
496,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Denmark,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
497,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Spain,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
498,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,France,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
499,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,United Kingdom,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
500,,,,,,"https://en.wikipedia.org/wiki/Heat_wave%23Definitions&amp;sa=U&amp;ved=2ahUKEwifndOr0NSBAxXQrZUCHegXCwsQ0gJ6BAgKEAU&amp;usg=AOvVaw2-d6JISuJv7FiaIKRnTxqB""",Government,,Greece,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
